exposure_dose,focus_offset,line_edge_roughness,critical_dimension,defect_density
15.854643368675156,0.3556689485632294,3.99632982979984,60.91532184675461,2
95.39969835279999,0.19157739619408962,0.6669430854662978,88.98098584236891,2
96.90688297671034,0.5062409893059261,0.5527068220836767,33.47985434836251,2
82.7557613304815,1.4473056993918065,4.610463267861658,65.0117729319548,4
37.41523922560336,0.5681032051286461,3.7557418391129134,50.95962215855467,1
18.79049026057455,-1.0496554989099411,2.9488980038903922,80.60894956885716,2
71.58097238609412,1.362562852712452,3.8459339499796403,51.67336411405718,1
49.61372443656412,1.6406145634882874,2.144271806533192,45.629254743440946,1
20.983441136030095,3.152056734512085,3.792278736545633,81.45318762599479,3
54.56592191001432,-1.123494033239598,1.8590149563726788,52.47918549919566,1
13.094966900369656,0.242882013150275,1.2204728624630117,31.00999919163369,4
91.83883618709038,-2.0820987031889873,3.645067106464843,53.417346050360024,2
33.290198344001524,0.5531491563792091,2.0983614607863417,69.27133614065652,0
69.62700559185838,-0.5482002981667726,4.906885521630974,45.26157232838291,5
38.053996848046985,1.9234457948249533,1.747425911540505,55.919255545509436,3
56.80612190600297,-0.7746149700185819,4.608637102655329,33.40290829693353,2
59.203925140895166,-1.6891830379672617,4.664812742835397,65.28556749083742,0
26.636900997297435,-0.47126374070251964,1.2092647353237307,75.37769543162364,0
97.26261649881027,-1.9754877712171375,3.991105907940067,54.79875368406662,4
79.76195410250031,0.7510994545073101,2.165372525722826,55.213957968087605,1
94.55490474077702,-2.0650830462563206,4.58762363615174,35.296949915094984,1
90.5344615384884,0.02845758118315888,2.2506213631761938,42.116451870718954,1
63.810998092997664,-2.077811819856197,3.7215185866868303,39.28051818767476,4
92.96868115208052,-0.3202978045366419,2.3348370458189893,58.90126611969228,1
17.964325184672756,1.643378155804534,1.1390037785642808,61.75533245704501,6
27.638457617723066,0.36064789143579495,0.9967506447234314,86.9364078770556,3
14.070456001948425,-0.863493604964934,2.127155971281728,34.39389025663404,0
39.27972976869379,-0.031203488939083975,3.777473285071075,65.99207838930283,1
44.98095607205338,0.018016872044446585,3.025357425903834,61.58991163969448,3
34.42141285965063,0.47263034584340563,3.4431464495027164,60.973985876149754,2
84.58637582367363,-1.3668583632808264,1.4116317536597123,82.38955724296959,2
42.10779940242303,0.5925672738473307,2.4071767297880275,42.33230824172919,2
35.28410587186427,-2.704391631602775,0.221976324846635,32.44639646048229,1
58.84264748424236,-0.6298845523638104,4.087662079790603,70.33629045805155,1
22.683180247728636,-0.48827384245154465,4.949460811199373,50.70944784815881,2
82.19772826786357,0.6333268260712385,2.0343953131233543,31.055394972751476,1
16.709557931179376,0.02263085267686914,0.05481826565771675,45.08244043742483,2
98.81982429404655,-1.4055630538562867,0.8489631977547368,48.55960645300871,2
79.50202923669917,-0.9849931258170151,3.2626343887520943,67.01030260705451,2
27.884411338075516,0.1986800095474069,3.060396591019296,40.355147642956325,2
10.496990541124216,-0.07906734186455629,3.9393235979277197,54.78326087720388,3
83.39152856093507,-0.5791241096357465,1.269420054805341,58.94852666506995,1
73.61716094628554,-0.48083378951197936,3.8181595777356705,57.554243481845454,6
75.61064512368885,0.696167997159289,3.4399201076183488,88.4364460000069,2
79.41433120173512,-0.5176925728692147,1.6140724885692164,32.73025426741776,1
16.664018656068134,-0.08809124402907328,2.72744074028481,87.05809118714396,0
42.261915568984534,2.169936588080543,0.7363690424916336,64.91623283964199,2
20.428215357261674,-1.423682636883923,2.2628225171779133,77.7436628981903,1
87.67930832880342,-1.8518427315746586,4.4059866977782045,55.82355708096453,1
66.09683141448022,0.7835896647986067,2.105956899126954,57.23027287541883,1
39.78082223673843,-0.6786430612941032,4.19783353237711,82.75958994094941,1
15.720251525742128,-0.31823752774262026,2.951266826298472,83.75606977751413,2
37.9884089544096,-0.7811563781311142,0.9593835655117838,44.32133288587786,0
39.266498982407235,-0.2598001407675125,2.905531223489482,41.95451271507709,1
75.66455605042577,1.5985381120963413,2.5299166457853173,59.77411043219706,3
67.38017242196918,0.8021284586181193,1.99320667598192,84.0166216276615,1
89.84914683186939,0.8622235118869771,0.5981521975803517,49.341305604370575,2
52.49934326457544,-1.4162270557926455,2.083543319236149,69.12087692034788,1
20.763482134447152,-1.1511537365528692,0.36381188119813557,72.48910126443607,0
74.19203085006956,-2.839078659485427,0.49384525699375625,76.72047989364935,3
78.47065437552077,-0.809380821082754,2.07958266466358,63.83546747525779,1
60.51494778125466,0.9567031863856584,1.5269074098423185,54.147310696738174,7
79.38704619591049,0.5169465157483709,4.627721629311117,88.02095932793837,3
54.44160367279517,-0.2215132629521239,1.8785290269013526,66.67984519817117,0
57.045954644379464,-0.02230028371805305,3.7892906103605006,73.71391269799625,3
48.47869165226947,-0.6888855425754056,2.6512376318312136,50.6989707417527,3
12.287721406968567,0.20475888240178416,3.520428343211677,70.19695086018481,3
19.7102284293974,0.7658782794806148,1.3005799150769959,45.467859729847554,0
12.828626711806082,-1.6158867874104728,4.709524864191645,44.70581505171817,0
67.27693701374024,0.29964768783734813,2.6504424845721197,72.88333210856558,1
38.2920382968694,0.9324348709546673,4.156620356426249,61.2836841757761,2
55.77136220482325,-0.4151002889633696,1.8252284673805674,70.99659662534339,1
91.68098265334837,0.7007006121205837,0.5010567452526227,46.1663094448855,7
32.43630062339874,2.814654444472553,3.368558238604244,65.92340046340382,1
46.93446307320668,-0.10434279298689192,0.038798241687122426,56.636018982186755,0
77.99960246887439,0.3933070500053236,2.376464882827541,65.81761721073167,2
30.59183489424602,-0.7380570836613916,0.9640095133322962,47.45278393465316,3
16.92819188459137,0.1812511626020504,3.136877522176811,72.92705781894743,3
36.077630762239124,0.46027162498230384,4.897099365689261,78.35576196956794,2
24.5099158528604,0.19484234027013805,2.3220145316032297,45.59498843146342,2
93.67278871083158,-1.0196953197088567,4.087491282628333,48.03723359133852,1
82.73083416079753,0.2063617713254507,2.5389209347556054,69.66925618314558,1
67.00633808593811,1.4621959387176369,2.4792001555201204,71.73511045821266,2
88.43145311689459,0.4486357645145273,4.652117465893889,72.24598106384701,1
82.33048692092031,0.961987189071841,4.449829343733407,70.96191028655021,1
26.791305299743225,-0.23701197001262772,3.929002325939872,53.568463017152325,3
90.330309864098,0.7499002394237105,1.4812787665839204,53.691220464220706,2
58.540801772408564,0.27926783821652595,2.725042078619703,45.289057418662885,2
82.66961396476563,-0.950910729687232,1.119486166528425,39.41002199378178,1
90.64821699311439,0.31852100479887446,2.219583490232699,71.55464276381434,2
38.62031274746775,-0.9916966634403105,2.421065328798953,35.59132715833877,3
19.90467320749091,-0.6328802748847919,4.158200200846655,86.2675372072069,1
30.51416462877475,0.18932830729237413,4.4801418266249655,79.60117822028708,3
48.43970097636307,0.29724427338012405,2.0731003119823894,81.45034439743537,3
83.62132893302439,-1.189232465077129,0.08852222536618604,84.40012887691141,2
87.46575249307091,1.0539857711828762,4.308869198946773,54.5162982433944,3
10.625691747807164,0.5720062783004729,0.8713933925068035,80.80204340102406,6
55.967257231980916,-0.7047284356108838,3.1094098194519675,39.48367801749896,3
47.56699028339011,-1.5375847964491753,0.12485450217065597,31.29850767649414,1
29.98970294236572,-0.1449045790814313,1.9975323763028214,77.09348367983101,2
20.787883060031454,-0.44594371386116016,4.929801510576749,34.48779887981636,2
40.385365426326516,0.11314045705302281,0.5034680055190155,89.31148003955529,2
94.86187335212672,-0.3631166611555665,2.1184657599982115,70.48778577609335,3
39.088263881867974,-2.00745686074501,1.5357497509497609,75.20698261452634,2
56.691155956902946,-0.3883469383011584,4.525440616941322,44.74823137667195,5
73.27170630056601,-0.30561911106831297,4.3467005395367755,70.43192363518129,2
42.726664214136456,0.6336610247740587,1.1884938015311441,32.593196235297434,0
97.46038744488646,-0.6981996746110497,0.40593893525215585,80.26954319541605,0
96.62025654479001,1.6786746733725662,3.1356919703055874,40.17744558189435,1
32.66040662428277,-1.911640550651757,1.6818435594185488,71.84148401002624,3
54.75236553031469,1.3111674978026244,3.360421953030315,43.4688300739637,1
37.07904788350927,-0.2243189708781048,0.16059878033907238,34.107190165562564,1
35.63564449397208,0.8595848723435562,0.6669961758874471,58.88962071296366,2
13.319825261907951,0.0798014840587331,3.431861163863217,40.15717261636737,1
64.86079005819072,1.1395555360254692,1.0618532765124888,73.76663929959298,2
55.24111209059753,-0.38736196455281124,4.287938378812008,44.25395060300909,3
14.633087612499041,-1.0986204251778122,0.29295443855067715,50.54835337414973,5
35.07818178129503,1.4205042872710631,1.0774099139278732,64.04635507586838,3
91.74392973699884,-0.11348064588214118,4.992801242425343,47.098096654638695,1
31.560570160027517,0.2215584736242106,2.165380512933963,52.679286972597694,3
23.04053848821008,1.2347519140447951,3.5148283177232176,78.93730626242319,0
54.05074842498067,-1.031955242094435,0.9133152442850684,40.75259097366154,5
98.70854086995406,0.5954908976392573,3.0493436749276888,34.93209536891602,3
31.784974436035036,-0.5898947564628909,3.6305303418470922,49.70146710798116,1
70.49219926652907,-0.13216935564437185,1.5723831793325527,55.462606020832695,3
78.54576537958458,0.07227896538428889,4.144485559879389,62.55955692819406,0
31.38737895931597,-1.500221861446936,3.0170878923614164,52.34542177050042,4
75.53947137506736,-0.7788370428204348,1.945615048075151,77.3947020133683,2
43.10048194473279,1.3510728924131392,2.7882119667157927,32.359169260108395,0
66.90752475342215,0.8861911885847956,2.8838042371796213,55.906052291913475,0
67.01767396848052,-0.06263957732723487,0.8276764634693301,52.93535487938428,1
58.21972156672826,0.24312345851289308,2.013661849334831,68.85470944841154,1
18.12607930489675,-0.29424250563645765,1.7171529400974657,87.97657511384375,1
85.17722460303142,1.356583385827982,2.0045136128956305,60.62252439773173,0
38.870205847456226,-0.20035257779416388,3.8055529424262895,89.21261081650323,2
26.786665935986882,0.23184209213484805,2.4126920373333633,48.13496369479185,3
13.669762739928753,1.146030144142065,4.701580766196321,31.85208795254766,2
63.18036488694176,-0.7773714848459066,1.468382066792181,39.93979004858477,1
70.98079256580542,1.558789184496894,2.078517891424645,53.70749308647404,3
11.492904603507053,-1.5304614097433769,3.934784052395207,48.98003455131313,1
56.088375246935286,1.6296421311127987,2.7301229666037514,35.82324785900266,5
30.384619767814417,-0.3726755839519746,2.7351407321222387,55.95960646144301,2
68.06555113685049,-0.24269874782528175,0.2667008150259176,50.28694629957376,2
25.69297861044923,-1.890010171182943,1.992998313592279,37.357153227446304,4
72.18439642922193,-0.4547947173776929,1.3536686621086624,47.76702783671453,1
44.806181167048365,-1.0398065310268843,4.996675614155577,83.18616332132342,0
94.30569898630611,-0.6076463453734726,1.5417753531615515,48.12293192936041,3
22.376884973139394,-0.1373109657888796,4.422482673969317,72.8373253945231,1
40.695971594523265,0.9577916144729056,3.381168675202387,66.72282477946533,1
20.212616911653015,0.20760335140062577,1.7045820459604522,55.630869744502306,4
93.22242564507064,0.30767665340111383,2.7176718918706184,44.34153820822015,2
88.9605418042883,-1.0955193888455623,4.202679399745969,52.14088196075673,1
33.21474649436401,-0.8807540896027302,4.416841490154559,65.52643280826257,3
69.39856414307611,1.798725018351312,0.8019693750307261,51.045192884961295,1
83.54999801810942,-0.7352010347632466,1.6978657060408482,42.89378601445391,3
59.96807304395161,1.6562082520572956,1.6761159010678583,36.98776493349793,4
57.66855205204058,-0.2430611988808665,0.21022398037972345,82.78601627457391,4
31.76670618104065,0.0022879361435040493,2.9911887992594828,56.418778545114336,1
18.379249102530927,1.0703651602299298,4.27410026496094,67.51249930457581,4
90.74941821579941,1.2718924219386565,1.907871939127589,59.42462166820832,0
91.03762514469975,-0.1108125602790875,3.700179724920885,82.3539911014778,0
66.97913115459411,-0.3882430535215389,3.1385020680036995,62.81609114689265,0
40.51268119438306,-0.05592044852221312,1.878243677465004,58.846885076946805,1
41.428861715139476,0.3379575282321183,0.7052989974614854,85.47605942530276,4
75.33601109832155,0.8913036868697555,3.546619263879837,73.18137576272127,1
90.73992339573194,0.004229858994151577,4.272825844706202,36.69299444081144,2
89.83777818386056,0.6188862980231536,3.4292724620074595,40.66226767180884,1
80.18879912718614,1.638359732270941,0.08939242017409033,77.22737177636651,5
67.78284815388591,0.38130961226478466,1.0811644719549562,80.15107927079725,1
17.572596849554394,0.3116528560047783,0.34739992441765954,62.71144974541779,1
24.54658426851524,-1.5189108250900678,2.851930497881134,63.26731367199835,2
90.86987696743714,-2.6307301368290634,3.782388394202062,67.91597777108667,2
64.57861536936309,0.38837572923016833,0.5528959353432972,56.34694645695837,2
10.827734645496669,-0.09482423128087224,4.191689102966926,70.81194740903425,2
19.132438857942887,-0.514782674914742,2.777544891977416,36.50887545398494,1
69.71515921972502,0.24353020418634463,3.4498450607086246,87.67675454204318,2
10.455542546159682,-0.06040372919690829,4.8570092430432315,75.00928942769531,4
24.472724627574877,1.1277802506338985,0.4184049412384866,67.87045224054042,4
59.38604104299275,0.0861108682589779,4.5061201148889465,48.97932342056884,4
72.27056779234239,-0.7469232850701676,0.6305134799370465,39.65732924740375,4
68.67651335523405,0.990166238959289,1.9647940331834113,54.56057782973668,1
30.18423785145038,-0.21713107494620248,4.257193481655571,69.6946044344435,6
74.09612992127823,0.5265366836723071,4.531271183689341,68.02258460538665,4
31.352417874712007,-0.47741070619280046,2.531858367725727,52.958469303934294,2
39.285972834334096,-0.6498268854974364,2.9705231913771257,66.79718362998779,1
77.18422646062217,0.08416823018569615,3.540736672992786,78.82489773405285,1
68.46696091424931,0.01282864354368512,4.1637933422635705,31.577086340256425,2
86.43010694447601,0.479827035366833,0.6075558476883308,57.03726287581654,4
69.18516030703091,-0.26864575330974255,4.050346541146138,75.51331370800746,2
61.147774300192445,-1.8363597837703973,2.406380752558084,62.768668227802635,1
18.430729104528325,-0.43277388358838864,2.253117125540845,69.0885652757442,4
43.09442227534902,0.7938184671438157,2.1194987599849915,61.00058355632052,1
33.86821309135529,-0.29737607924310644,2.5460579262302128,89.51247268093866,3
31.95906790411752,-0.24638340251454802,4.725252766973018,33.27729218934229,6
97.57094992772011,0.9863765059059371,2.741018863960758,59.46268930634264,0
45.378795220008435,-0.7119732272589228,4.7658876913156965,35.48499294687106,3
90.2841899659402,-1.5428032182428997,0.9014506530782029,39.58713372681423,3
66.80247633975367,-0.16063111952549436,3.6206798941631657,52.98230102509571,2
81.53301731874836,-0.484173951248737,4.061197693043736,39.33240549002924,0
55.23733837946729,-0.966246319753254,3.3956441566743094,87.82122995739905,4
61.92134961637232,-0.17537845589869072,3.034611401132702,86.80738660350954,6
54.32659244369775,0.49150564724678364,2.8240639054309113,50.166578773236225,3
27.571868901824004,-0.009288561567815747,4.30465241289348,68.38486272226078,3
75.02069037353547,0.30698107268623775,4.1082329858225,62.02519923562717,1
35.26951261967702,1.813407698515423,0.6114436059029976,78.93521883094613,1
12.188436978830845,-0.3428788615575641,4.24293828515439,67.64673658901654,2
68.09250663164511,0.2783486346446696,2.0703430972022123,30.015147269433726,2
25.939961146634403,-0.5092133625991345,1.268484149979054,75.79046313658432,2
94.64127259176229,-0.8463597198869729,4.348842840069629,74.81088727776708,2
95.85357193023286,-0.5849076534177698,2.160123998168708,60.58336233398886,2
92.33779511984037,-0.47875857152168855,4.041823450884083,84.17513839398323,4
43.31428302299,0.35947579754712555,1.3170180597792225,84.5067723414241,2
11.391095487598069,2.3490757867007575,0.01964660711108901,61.43470060226383,0
93.54867063289528,-0.7160434362758403,2.477295964514722,66.47929387179227,2
48.53657334855829,-0.4166253056154625,0.5011412832144213,89.79132431548034,2
96.99893371393026,-0.06312301311124825,3.771879777624548,47.92921408868505,3
96.72579793803276,0.3957988487097471,1.380375680347052,49.47703453868864,2
86.7708509920624,0.26355081195478497,2.2182282330173937,40.96643415980978,3
36.50040028626271,1.2840957939481172,0.4351678254577712,83.75201634947209,2
44.658795574173276,-2.4263920705352082,1.4332962422362634,74.66930339695597,4
86.60230043651713,-2.3869298701956727,3.90745121629286,36.338570932214516,1
38.522980464064986,-0.4958781720101493,0.7579395595115973,88.90604107187794,1
25.254347201748324,1.0973001875437087,3.235797805634787,73.85770248966696,1
60.11211362125152,-1.5656480316055963,4.587129264022506,81.03132657629848,1
94.25392967447029,-3.007632339693757,3.3991837987886013,32.889047350392055,2
72.64268170074757,0.5711794062192087,4.055108446461134,60.29765513653006,3
61.30550530804285,0.24365722370271442,0.544858146519579,71.91589720362236,7
18.74588443936917,-1.0902084067994298,1.2536591300102722,62.57679507431048,3
65.35065040292528,-0.9855396007209299,4.472694261202955,69.99884794195665,2
99.10484650938369,-0.9697437196346744,3.575528068090446,79.07244381542836,2
22.60756137128716,0.11053531747394013,3.197769131886556,52.46022377761177,2
56.64966871273631,-0.626315276183007,3.3188336806085,80.92012053712259,1
88.96357647351599,0.49406391897551966,2.071002771523217,39.77496628591744,1
76.6691755978784,-2.854626662904391,0.2227831580882661,46.25316330158249,3
72.73141668957412,-0.8568518651277993,3.922207710353645,32.600737195639546,3
73.22356755883983,-1.1260539609110503,3.3935661810767694,51.865608680115066,3
42.35420360977797,-0.2563406783724922,2.3640223205636235,52.79457268944722,2
36.4232659838044,-0.5380477584901385,4.498798076841287,78.31623583243505,4
82.84250399306623,0.7978437798957666,1.6807983249254943,69.18784021737936,2
82.91020552112627,-1.8593367716600575,1.4716087211561795,56.203353489339996,2
88.03650867220934,0.045491476330752,4.363981625397214,69.12683871742489,2
92.19164973008242,0.5583364232117055,3.9849382737949273,33.16700103094147,1
56.020815897484404,1.8566474365619547,2.5748990532417237,40.81629216110257,2
55.136466521847964,-0.4817659710934752,0.6536736972892498,67.6168713145053,0
81.84656610700976,0.32445860435251705,1.0753573573252622,68.48200915351813,3
68.49675376999886,-1.803862792562365,3.2811399520440334,76.44807952244562,3
73.17701895319331,-2.391956204313024,1.9252061892020582,54.179985543216134,3
81.6213402492491,0.8447743757816999,4.182365958329856,73.35324579696938,3
90.10048076358096,-0.005560293648070566,4.7497750466610205,71.03881995361137,1
40.41956411663823,1.1785126897984228,4.028184626374591,87.80360270219094,1
43.802465737594964,-1.3734028889697492,1.887727114977786,42.90781358548075,2
18.45837458567821,0.5199021395287525,3.9434321461571202,63.10077382515837,2
62.045212689655656,1.8688178405438531,1.7572083673534173,66.10586652662816,0
13.234804641706788,0.4197056083572659,0.8355004388281695,89.91887309605325,0
51.90382163192142,0.27658150559104877,0.16696602432928698,42.0710485299991,0
58.838017123681894,0.008556080824349832,1.9285835638051,61.393081198037535,2
35.7887126915456,-1.5708814571259122,4.517796518486409,50.771118462818336,1
63.174993451210966,1.355572935710348,1.1949329387783825,61.55357811473999,3
12.745022494514448,-0.6108576398050658,1.03256582464892,43.927716126186354,1
13.361336987429297,0.5044832563830169,4.849103926205202,32.85674270564929,2
84.03405045936924,-1.5630343065712535,0.1250205642529606,64.35392723386133,3
42.41715772701366,-1.1794596645077804,3.928910751968772,50.15125895164993,1
21.435446138669633,1.4350873992222355,1.6068497787043516,40.91648410490602,4
57.001893404932396,-0.34730228895784293,0.18743978434829667,49.43613396468203,1
79.29941977887498,1.4532754760425446,4.589012701047918,32.956812086864694,2
29.423892474715885,-0.07823065905851781,0.698211651047918,87.02653404540621,1
66.06014282371002,-1.8418977729578574,2.758896418628477,64.86887489839563,4
17.68127184943912,0.8920675997317206,1.370271037147739,78.8861208808215,4
14.651354905174692,-0.5898923177556078,0.32596401092345517,55.38709185286382,0
57.82191684113332,0.6986888135170435,0.24961242831689545,84.19888005397115,3
58.657160944909585,0.025210867540082116,0.577783494181694,58.9990932931352,1
67.3686911348386,-1.5431182279428703,0.35683506944690024,64.43671933204016,2
75.34822003503955,0.16429476537056906,3.8027905775996147,59.507638803759406,0
97.82668715162812,2.196223142152799,2.4278310114171457,73.99669775205909,2
56.46703134710758,0.4929864585144592,1.7144604567448984,63.999364656123745,3
39.06608256471213,-0.05751775300546313,2.091844550660036,46.29593541482386,0
81.56675752918333,1.0753434019568977,4.644733677863116,38.73237187935878,4
34.374902613586684,0.2106684652031108,4.553759063690736,66.36746333297866,0
49.507427863507246,0.20953423026279433,3.5783824006128846,59.35079769282218,6
17.061074320803936,-1.0916251721591026,4.423411887108439,35.758541801766775,4
12.281566907391177,0.23384802578959837,1.598240137938124,53.7370479475961,7
96.63835732101326,1.0354434164169448,1.9055466300414143,60.886585320027216,0
85.23821084609853,-0.8360621521000247,3.0685609092711403,79.61359402953539,2
72.63767854843282,1.4244958212469476,3.118129736486321,34.56606335000174,0
46.80576499728429,-0.09170602414512598,2.408499190061705,50.90972089476018,1
25.596488806376122,-0.8877695115385407,2.0032892421897666,79.35936736262312,2
24.079333840397744,0.9976320769202445,4.930901558043476,68.90543590629473,2
32.52186083481358,-0.2867942357382693,4.105618130588622,47.39749930822721,2
59.43039982355084,0.7595148874861078,2.174900989440226,80.72010732135854,1
74.31363304300561,-0.29175863225853715,3.6364623861978425,59.59761483376154,4
69.41776390459582,-0.059826143529903696,1.3478084662622973,59.901113478627636,2
35.19405072513486,0.4935602043342916,0.5008466311866494,88.59524035202307,3
95.93787525968747,0.2908970575900059,1.762155127763703,86.82699019418271,2
76.41072250261917,-1.9955317804517385,2.014864000616971,51.51196100219063,3
59.891864726026064,-1.1212437400943918,0.08268562280335401,38.43474771978494,1
65.05486716109169,0.9294099847908155,4.07396000817948,49.54000393668564,2
47.764005618501095,-0.13213658890154725,1.7959670119459075,31.828995618683283,5
32.29578905510417,-0.5237313027714218,2.902090828900735,31.24607320262347,3
42.03754107861354,-1.3585740152574743,0.36981593635477983,53.73132817508515,2
78.20614994179321,-1.0797363212758484,0.8749841437529199,86.46118936183404,0
11.295413976678027,-2.0217986399619474,4.4484686266377995,82.28144047393246,1
20.446537645622463,-0.10128071870153288,3.043437639414004,60.686570035057386,2
14.140237781957747,-0.5984375805810469,4.751420250852428,63.91358287024984,4
13.665592208707313,-0.9665878909853152,4.993750171956584,30.35600980476339,1
86.99145256099065,-0.0681234251679531,1.859300576665472,42.93006935002593,5
73.32920734420213,0.3639706308527381,1.494015320416373,31.486447616063025,3
52.67564461785927,2.0931979322099448,4.2917802757954835,75.27237196172325,2
18.805074458590134,-1.5118834195632136,4.9930571351872715,38.73874776158986,5
54.24542876051491,1.159381043300522,3.1482061711622866,82.14282614860902,3
52.61245937025091,0.973101561015072,3.975703612557612,68.5994588205473,1
25.58816829190137,-0.7790927393767005,3.9087292940763723,43.7651205909428,2
49.04664843141757,0.20323595458603103,1.7766985410977347,39.463219024994984,3
45.86542609576361,-0.45763324933761523,2.8713519012854363,67.65748205538318,0
65.42650882469948,0.18568858041873892,4.165284706321068,84.0502188169394,2
67.15842857808795,1.5091310134045506,3.440569381305277,73.1016131348629,3
14.077360879484006,0.605606232631313,0.1058190699101913,50.91279909620266,2
43.71513531638241,0.508608373233442,1.6835283444876676,65.24301571611883,0
66.32739241428128,-0.4303093199546424,0.7223784829730268,48.64570172234528,1
55.28226327220789,-1.4840566649243352,1.1648610603901954,89.94897400671954,1
87.08408570694901,-0.2084682105404079,4.527447387456628,74.93035130771108,2
69.28242684570506,1.2066081548639151,0.18446644455384076,66.86289838540522,2
24.664098437328672,-1.5271678565896476,1.0990035598096188,55.39554856594975,3
16.351187266038686,-1.055089368176695,1.5478467611911573,67.08913741557345,4
67.8177350385684,0.12626773623406817,3.084420359831974,50.49696374804009,2
12.386017948745963,-0.9846547848472624,2.6705084504293275,31.731890367481846,0
62.7198023146117,-0.7925234471152126,1.0913474142669304,53.70531134139797,0
94.62072172824618,-0.4235985817281771,0.8212053361157723,85.82884917479203,3
61.792676008829105,-1.3656174041901494,1.183990172980594,67.57806568643196,2
44.935293358586975,-0.9741218462163683,2.5126481335082778,35.0373421842541,1
67.89593965981179,0.7034279167873088,1.3558889285560172,83.09961680370157,5
51.2427601442365,-1.307369782230964,4.738012508038611,46.13249096049089,1
59.105511038434145,-1.5978721344948377,2.3193261071442377,44.62616958496365,3
94.73183278988726,-0.6300249795338944,0.2939800827231853,47.82545812681925,4
44.74923740206968,0.7319555025098458,3.646332029183167,64.63213416755744,4
96.50715074415228,-0.19692180799688955,1.644226441044948,62.6812856060386,6
91.48155777604573,-0.46458107811561833,3.267444660291238,59.484825277372906,1
27.62120213103668,0.04435879751560705,1.39797185261616,73.05221181075763,4
16.24251707876489,-1.745707432859652,2.8537187086665994,48.99226388009754,4
19.070020123968398,0.49470565377503245,3.860762524037323,76.92387129434587,1
11.639964308639476,0.38343503140364416,4.64004370887277,40.51930070271595,1
18.499866468033556,-0.40930847409572124,1.3056357221653854,76.95724734462055,3
71.47060960747211,1.0059245117964166,1.6742847549949058,69.82860631501697,7
16.40697836142061,-1.1274960989530387,2.3213321014296984,70.9924985728552,7
38.70780672643852,1.127908993253569,4.635874188679944,58.8932038276356,1
86.03877798725091,0.15449366559525113,4.506934284053285,70.02009196085189,2
12.094474216224327,-0.3365525898781734,0.44939140050319015,34.78782279356744,3
83.30216343300422,-0.01987363536831157,0.6596491287690542,81.09306702296203,2
35.36692972960599,-0.10726476581094174,2.4775458866531914,33.33283400925876,4
20.634834485949064,1.220282896417717,0.5330963640271175,38.92449059228985,3
72.70634488277355,-1.0766791274710135,1.7279043667434872,64.60738250983418,0
66.60485621018955,-0.7625192391465982,0.7419268910873883,74.3646873274015,1
88.97248121743476,1.0363028920724797,3.1802017756594294,34.57509386077521,1
76.15639394234972,-0.5955349351838592,4.747477158695808,85.24588884733919,4
82.31328373463637,0.9005330773315916,4.983668851471908,88.41645892804192,5
35.38311153141758,1.6994359830087096,1.876205662484574,66.35701038046267,2
